sample_uid,class_uid,slug,label_original,language,dialect,source_type,user_id,session_id,fps_original,fps_processed,seq_len,augment_id,completeness,file_path,storage_key,storage_url,checksum,created_at
fa897c3c3c,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_fa897c3c3c.npz,features/vn/hoa-de/class_tom_812c0734/aug_003/sample_fa897c3c3c.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_fa897c3c3c.npz,,2026-05-04T09:48:56.136066Z
0f53d1a55e,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_0f53d1a55e.npz,features/vn/hoa-de/class_tom_812c0734/aug_004/sample_0f53d1a55e.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_0f53d1a55e.npz,,2026-05-04T09:48:56.222360Z
9b59669f65,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_9b59669f65.npz,features/vn/hoa-de/class_tom_812c0734/aug_005/sample_9b59669f65.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_9b59669f65.npz,,2026-05-04T09:48:56.308245Z
897f40f82d,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_897f40f82d.npz,features/vn/hoa-de/class_tom_812c0734/aug_006/sample_897f40f82d.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_897f40f82d.npz,,2026-05-04T09:48:56.407642Z
e7e92edc4e,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_e7e92edc4e.npz,features/vn/hoa-de/class_tom_812c0734/aug_007/sample_e7e92edc4e.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_e7e92edc4e.npz,,2026-05-04T09:48:56.506735Z
4c06dc8800,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_4c06dc8800.npz,features/vn/hoa-de/class_tom_812c0734/aug_000/sample_4c06dc8800.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_4c06dc8800.npz,,2026-05-04T09:49:04.035831Z
4379b373df,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_4379b373df.npz,features/vn/hoa-de/class_tom_812c0734/aug_001/sample_4379b373df.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_4379b373df.npz,,2026-05-04T09:49:04.144735Z
4df0d590fc,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_4df0d590fc.npz,features/vn/hoa-de/class_tom_812c0734/aug_002/sample_4df0d590fc.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_4df0d590fc.npz,,2026-05-04T09:49:04.241054Z
31248dee33,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_31248dee33.npz,features/vn/hoa-de/class_tom_812c0734/aug_003/sample_31248dee33.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_31248dee33.npz,,2026-05-04T09:49:04.340283Z
dd8ad84bdb,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_dd8ad84bdb.npz,features/vn/hoa-de/class_tom_812c0734/aug_004/sample_dd8ad84bdb.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_dd8ad84bdb.npz,,2026-05-04T09:49:04.462971Z
07d171edbf,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_07d171edbf.npz,features/vn/hoa-de/class_tom_812c0734/aug_005/sample_07d171edbf.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_07d171edbf.npz,,2026-05-04T09:49:04.563210Z
3bebb48eb6,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_3bebb48eb6.npz,features/vn/hoa-de/class_tom_812c0734/aug_006/sample_3bebb48eb6.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_3bebb48eb6.npz,,2026-05-04T09:49:04.653310Z
b04bb4f4d2,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_b04bb4f4d2.npz,features/vn/hoa-de/class_tom_812c0734/aug_007/sample_b04bb4f4d2.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_b04bb4f4d2.npz,,2026-05-04T09:49:04.778690Z
ae5b2f17f0,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_ae5b2f17f0.npz,features/vn/hoa-de/class_tom_812c0734/aug_000/sample_ae5b2f17f0.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_000/sample_ae5b2f17f0.npz,,2026-05-04T09:49:12.369103Z
88df392f40,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_88df392f40.npz,features/vn/hoa-de/class_tom_812c0734/aug_001/sample_88df392f40.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_001/sample_88df392f40.npz,,2026-05-04T09:49:12.451122Z
b1518abad7,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_b1518abad7.npz,features/vn/hoa-de/class_tom_812c0734/aug_002/sample_b1518abad7.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_002/sample_b1518abad7.npz,,2026-05-04T09:49:12.538392Z
ba6d97f423,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_ba6d97f423.npz,features/vn/hoa-de/class_tom_812c0734/aug_003/sample_ba6d97f423.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_003/sample_ba6d97f423.npz,,2026-05-04T09:49:12.617905Z
de2d59a4fb,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_de2d59a4fb.npz,features/vn/hoa-de/class_tom_812c0734/aug_004/sample_de2d59a4fb.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_004/sample_de2d59a4fb.npz,,2026-05-04T09:49:12.716168Z
a867392746,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_a867392746.npz,features/vn/hoa-de/class_tom_812c0734/aug_005/sample_a867392746.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_005/sample_a867392746.npz,,2026-05-04T09:49:12.819498Z
956b037cb4,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_956b037cb4.npz,features/vn/hoa-de/class_tom_812c0734/aug_006/sample_956b037cb4.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_006/sample_956b037cb4.npz,,2026-05-04T09:49:12.922450Z
34504bed03,812c0734-3a0e-40f2-a1a8-ce85217045aa,tom,tôm,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_34504bed03.npz,features/vn/hoa-de/class_tom_812c0734/aug_007/sample_34504bed03.npz,s3://sign-dataset/features/vn/hoa-de/class_tom_812c0734/aug_007/sample_34504bed03.npz,,2026-05-04T09:49:13.028289Z
